#{"t_start": 1706187320.441495, "env_id": null}
r,l,t
4.0,12,56745.034395
2.0,17,56745.824203
2.0,4,56746.001813
2.0,11,56746.129225
3.0,5,56746.31196
0.0,50,56747.549581
2.0,4,56747.767642
3.0,5,56747.907182
3.0,21,56748.279385
0.0,50,56749.888749
1.0,4,56749.91951
1.0,50,56751.054652
2.0,50,56751.592369
2.0,4,56751.722804
0.0,50,56752.278253
4.0,5,56752.370233
2.0,5,56752.404567
4.0,10,56752.502268
0.0,50,56753.558345
0.0,50,56755.186803
1.0,1,56755.193633
4.0,23,56755.531197
1.0,50,56756.496144
0.0,50,56757.206007
1.0,1,56757.231853
1.0,50,56757.885801
0.0,50,56758.711752
5.0,13,56758.843536
1.0,1,56758.868436
0.0,50,56759.689259
2.0,50,56760.82567
2.0,4,56760.889749
3.0,47,56761.545123
1.0,6,56761.736567
5.0,36,56762.250666
3.0,8,56762.324464
2.0,10,56762.410306
1.0,23,56762.624363
2.0,7,56762.907602
2.0,11,56763.144756
2.0,25,56763.50851
0.0,50,56764.091552
3.0,16,56764.365163
4.0,22,56764.626295
3.0,8,56764.725158
1.0,1,56764.731528
3.0,19,56764.953407
1.0,50,56766.893627
3.0,15,56767.247818
1.0,6,56767.315147
4.0,12,56767.441521
2.0,2,56767.482469
3.0,11,56767.56916
2.0,2,56767.583943
0.0,50,56768.288121
4.0,49,56768.713118
2.0,2,56768.776203
2.0,4,56768.956723
1.0,4,56768.972939
3.0,8,56769.189575
2.0,6,56769.385856
2.0,5,56769.460254
2.0,7,56769.613761
1.0,5,56769.641814
1.0,50,56771.293059
2.0,14,56771.383245
4.0,20,56771.823978
4.0,28,56772.079075
1.0,1,56772.114914
2.0,2,56772.183871
2.0,15,56772.854652
3.0,11,56773.218299
2.0,8,56773.408898
2.0,50,56775.249808
3.0,9,56775.327002
1.0,50,56775.968287
1.0,10,56776.133868
2.0,5,56776.305148
3.0,6,56776.420636
0.0,50,56778.840951
0.0,50,56780.356706
3.0,8,56780.565869
2.0,17,56780.731146
3.0,13,56780.837699
0.0,50,56820.852359
0.0,50,56821.289267
3.0,25,56821.918569
2.0,6,56822.062714
0.0,50,56823.362087
0.0,50,56824.28298
2.0,50,56825.145642
2.0,50,56825.498921
2.0,5,56825.658713
0.0,50,56826.51248
2.0,6,56826.564004
0.0,50,56828.101525
4.0,5,56828.267304
2.0,6,56828.470769
0.0,50,56829.50584
1.0,12,56829.711306
2.0,3,56829.834346
1.0,1,56829.89155
2.0,50,56830.981886
0.0,50,56832.162416
0.0,50,56833.290074
0.0,50,56834.302691
0.0,50,56834.565629
3.0,22,56835.307921
0.0,50,56836.417698
1.0,50,56837.385456
2.0,3,56837.425389
1.0,9,56837.538679
0.0,50,56838.075581
1.0,50,56839.659875
0.0,50,56840.171137
0.0,50,56841.166036
3.0,15,56841.5998
4.0,4,56841.650879
0.0,50,56843.218012
2.0,7,56843.287547
2.0,3,56843.326274
0.0,50,56844.614006
1.0,50,56846.403932
2.0,33,56847.301621
0.0,50,56848.514753
4.0,18,56848.755843
2.0,19,56849.009897
2.0,2,56849.119611
0.0,50,56849.762841
0.0,50,56850.703541
3.0,7,56850.832638
2.0,3,56850.888202
2.0,50,56851.464085
4.0,12,56851.752093
4.0,26,56852.439144
3.0,7,56852.639351
0.0,50,56854.870818
2.0,2,56854.958395
3.0,10,56855.323444
1.0,50,56857.191917
4.0,38,56857.976001
1.0,50,56858.737984
0.0,50,56859.473226
2.0,2,56859.521799
2.0,50,56860.654894
2.0,4,56860.799843
0.0,50,56862.021148
3.0,6,56862.19669
1.0,50,56862.870402
4.0,43,56910.073494
2.0,6,56910.186005
3.0,19,56910.45839
0.0,50,56913.855475
1.0,6,56914.000038
5.0,13,56914.100066
2.0,5,56914.21276
5.0,31,56914.657918
2.0,50,56915.183489
0.0,50,56915.60932
0.0,50,56916.410876
0.0,50,56917.110287
2.0,7,56917.317108
2.0,50,56917.905701
1.0,50,56919.167977
1.0,1,56919.181947
2.0,2,56919.218239
3.0,8,56919.428148
4.0,28,56920.211342
1.0,1,56920.216932
1.0,50,56922.544417
0.0,50,56924.035925
4.0,34,56924.433811
2.0,13,56924.73701
2.0,12,56924.984071
3.0,12,56925.339622
0.0,50,56926.228577
0.0,50,56927.142189
3.0,27,56927.662043
2.0,26,56928.072628
1.0,50,56928.712202
0.0,50,56929.379083
1.0,5,56929.54463
1.0,50,56930.22631
0.0,50,56931.189655
3.0,35,56931.60134
3.0,50,56931.960249
3.0,25,56932.068242
0.0,50,56933.559669
2.0,6,56933.590709
0.0,50,56934.187004
0.0,50,56934.957121
4.0,13,56935.115239
1.0,1,56935.123707
4.0,21,56935.550162
4.0,9,56935.70539
1.0,50,56936.478784
0.0,50,56937.370392
0.0,50,56938.136239
3.0,50,56938.712955
4.0,8,56939.032193
0.0,50,56939.539082
1.0,50,56941.256561
3.0,11,56941.362497
3.0,5,56941.443372
2.0,2,56941.480494
0.0,50,56942.07734
0.0,50,56944.80747
2.0,7,56944.893275
3.0,6,56944.990575
3.0,4,56945.081841
0.0,50,56946.581595
1.0,50,56947.687549
4.0,39,56948.278928
1.0,7,56948.549493
1.0,50,56949.802433
1.0,50,56950.720755
0.0,50,56993.425496
3.0,22,56993.708364
0.0,50,56995.188018
3.0,27,56996.194998
1.0,50,56996.910755
1.0,5,56996.991487
2.0,39,56997.388299
3.0,39,56998.557345
2.0,13,56998.828016
1.0,7,56998.868397
1.0,50,57000.441414
2.0,3,57000.527587
2.0,31,57001.206327
1.0,50,57002.032029
0.0,50,57003.069253
3.0,25,57003.531464
0.0,50,57004.212847
3.0,8,57004.507092
1.0,8,57004.604496
2.0,11,57004.772609
1.0,50,57008.079611
1.0,50,57010.453082
6.0,28,57011.176661
3.0,9,57011.352224
3.0,3,57011.405162
2.0,50,57012.451217
2.0,31,57013.025049
1.0,50,57013.992324
1.0,38,57014.538857
2.0,50,57015.106338
3.0,7,57015.387606
0.0,50,57016.42284
1.0,50,57016.808386
0.0,50,57018.124075
1.0,50,57018.688109
1.0,1,57018.722623
1.0,50,57019.166168
2.0,50,57019.904542
1.0,4,57020.012639
1.0,50,57021.123332
0.0,50,57021.988854
0.0,50,57022.808568
3.0,22,57023.241936
1.0,17,57023.352054
1.0,50,57024.310282
1.0,50,57025.199942
3.0,38,57025.504212
4.0,22,57025.754374
0.0,50,57026.130248
2.0,6,57026.247377
3.0,9,57026.39393
3.0,36,57026.78824
1.0,50,57027.231858
0.0,50,57028.733044
0.0,50,57029.857821
0.0,50,57036.804338
4.0,11,57037.047254
0.0,50,57038.039681
1.0,1,57038.077488
4.0,39,57038.524765
1.0,3,57038.606773
2.0,50,57039.603048
2.0,3,57039.686921
0.0,50,57078.52352
2.0,4,57078.609515
4.0,21,57079.26646
2.0,16,57079.391854
2.0,50,57079.959061
3.0,17,57080.398432
4.0,10,57080.627927
2.0,20,57080.845809
0.0,50,57081.761633
0.0,50,57086.141469
2.0,15,57086.376426
1.0,50,57088.66911
2.0,7,57088.736861
4.0,36,57089.377421
1.0,50,57090.930449
2.0,3,57091.039451
3.0,11,57091.227465
2.0,4,57091.304077
1.0,50,57092.345869
2.0,6,57092.723571
0.0,50,57093.919921
3.0,3,57094.101592
1.0,50,57095.29603
2.0,16,57095.546768
0.0,50,57096.853988
0.0,50,57097.359844
3.0,15,57097.88698
1.0,50,57099.386904
0.0,50,57100.265032
0.0,50,57101.843532
2.0,2,57101.915004
3.0,28,57102.239484
0.0,50,57104.194667
1.0,11,57104.456893
3.0,9,57104.574251
3.0,38,57105.052876
2.0,50,57105.608305
2.0,3,57105.647083
0.0,50,57107.233938
4.0,16,57107.461015
0.0,50,57108.912553
0.0,50,57109.827485
1.0,50,57111.646652
4.0,5,57111.910573
0.0,50,57112.918717
2.0,7,57113.015902
1.0,50,57113.657674
3.0,8,57113.721738
1.0,50,57114.347261
2.0,6,57114.390795
5.0,29,57114.739255
2.0,2,57114.876279
2.0,3,57115.048562
2.0,50,57115.748178
4.0,21,57115.991104
1.0,50,57116.677451
1.0,50,57117.238196
3.0,26,57117.65718
1.0,2,57117.671655
0.0,50,57118.143651
3.0,31,57118.406714
5.0,8,57118.619131
1.0,50,57119.704312
2.0,11,57119.75259
1.0,16,57120.116637
2.0,6,57120.288713
0.0,50,57122.148351
1.0,50,57122.835635
1.0,1,57122.841161
3.0,5,57122.954163
3.0,22,57124.177806
1.0,3,57124.267962
0.0,50,57165.630537
1.0,50,57166.148642
2.0,2,57166.351064
1.0,50,57169.571827
3.0,5,57169.624332
2.0,36,57170.206572
1.0,10,57170.254775
0.0,50,57171.185777
1.0,2,57171.27771
2.0,8,57171.332693
2.0,50,57172.429097
0.0,50,57173.429696
0.0,50,57175.811623
0.0,50,57176.562189
4.0,29,57176.851962
0.0,50,57177.097962
3.0,8,57177.154192
1.0,50,57177.914842
1.0,20,57178.155349
1.0,10,57178.304345
1.0,1,57178.310847
1.0,50,57178.816172
2.0,20,57179.067232
2.0,50,57179.579053
1.0,50,57180.062157
2.0,5,57180.160122
3.0,50,57180.683502
0.0,50,57181.099158
1.0,2,57181.149497
2.0,5,57181.211316
0.0,50,57182.360394
1.0,50,57182.96359
0.0,50,57184.328373
3.0,4,57184.506428
0.0,50,57185.855206
4.0,12,57186.029078
1.0,50,57186.33852
0.0,50,57187.995485
3.0,12,57188.136379
1.0,50,57188.815863
1.0,50,57191.607716
1.0,1,57191.635034
3.0,9,57191.76266
4.0,6,57191.846308
1.0,1,57191.889033
2.0,7,57191.956118
0.0,50,57192.930294
2.0,20,57193.240276
1.0,12,57193.324962
1.0,2,57193.353575
1.0,4,57193.515798
4.0,33,57193.920554
2.0,39,57194.292094
0.0,50,57194.699284
2.0,11,57194.801962
1.0,1,57194.873989
2.0,5,57195.052662
3.0,30,57195.907758
0.0,50,57196.335468
4.0,17,57196.524073
1.0,50,57197.038857
3.0,36,57198.208281
3.0,25,57198.857383
0.0,50,57200.63146
1.0,1,57200.673909
0.0,50,57201.831769
0.0,50,57202.423846
1.0,50,57202.844747
1.0,50,57204.390881
3.0,9,57204.607255
0.0,50,57242.391068
4.0,27,57242.915372
0.0,50,57243.869592
2.0,50,57247.866268
3.0,7,57247.983952
1.0,1,57248.001097
2.0,4,57248.022744
3.0,6,57248.088958
0.0,50,57248.949978
2.0,5,57249.049355
2.0,7,57249.447441
1.0,50,57252.916761
1.0,1,57252.967522
2.0,6,57253.05714
0.0,50,57253.87725
0.0,50,57255.598069
2.0,50,57256.183965
0.0,50,57256.941749
0.0,50,57257.692704
2.0,50,57258.055537
0.0,50,57258.925641
0.0,50,57259.547175
0.0,50,57260.856687
2.0,40,57262.612035
2.0,15,57262.956521
1.0,50,57263.204375
2.0,2,57263.234576
2.0,50,57263.859956
2.0,4,57263.95315
2.0,50,57266.002947
0.0,50,57266.93897
0.0,50,57267.847809
2.0,50,57268.684004
3.0,26,57269.023286
0.0,50,57269.712829
0.0,50,57274.213667
3.0,14,57274.35701
2.0,7,57274.476105
1.0,50,57276.199927
3.0,20,57276.525001
1.0,5,57276.568506
1.0,24,57276.806082
2.0,2,57276.864924
1.0,5,57277.009052
3.0,11,57277.363489
3.0,16,57277.625922
0.0,50,57278.096328
1.0,13,57278.357876
1.0,1,57278.449279
2.0,10,57278.65852
2.0,2,57278.712597
4.0,11,57278.894982
2.0,2,57278.921334
1.0,50,57279.872298
2.0,23,57280.314059
2.0,25,57280.712692
2.0,8,57280.863247
4.0,32,57281.185997
0.0,50,57281.827222
0.0,50,57283.581328
3.0,49,57284.442651
1.0,3,57284.494368
2.0,16,57284.793652
0.0,50,57285.367604
3.0,5,57285.438351
1.0,50,57286.202858
3.0,15,57286.412826
0.0,50,57287.269909
0.0,50,57287.831493
0.0,50,57289.390145
1.0,9,57330.912382
2.0,33,57331.517422
3.0,3,57331.651744
4.0,7,57331.72377
4.0,26,57332.2005
1.0,4,57332.255194
3.0,50,57332.836105
1.0,2,57332.907088
0.0,50,57334.168866
1.0,50,57334.676579
3.0,4,57334.739805
3.0,8,57334.948978
1.0,50,57335.920238
1.0,50,57337.492949
1.0,1,57337.509358
1.0,50,57338.313731
2.0,5,57338.391586
1.0,50,57338.75578
1.0,1,57338.781463
0.0,50,57339.451174
3.0,16,57339.741272
0.0,50,57340.735323
3.0,4,57340.812706
4.0,21,57341.181823
5.0,10,57341.393203
3.0,6,57341.472878
2.0,50,57342.257307
0.0,50,57342.998082
4.0,43,57344.195705
0.0,50,57344.674368
2.0,8,57344.79094
3.0,3,57344.842352
1.0,1,57344.852777
4.0,21,57345.50207
0.0,50,57346.118383
1.0,50,57346.852188
0.0,50,57347.381079
2.0,12,57347.635369
1.0,50,57348.516665
0.0,50,57350.278132
1.0,1,57350.316371
0.0,50,57351.634283
2.0,2,57351.67259
3.0,46,57352.235252
1.0,50,57353.246092
1.0,50,57357.363029
4.0,18,57357.749825
1.0,50,57358.95228
2.0,6,57359.323996
2.0,18,57359.609507
0.0,50,57359.865118
2.0,14,57360.01748
1.0,50,57361.150234
1.0,7,57361.259472
4.0,20,57361.703938
0.0,50,57363.037034
2.0,4,57363.230133
0.0,50,57364.354752
4.0,32,57364.913241
5.0,11,57365.031937
2.0,32,57366.686866
2.0,11,57366.89889
1.0,1,57366.905472
3.0,4,57367.022686
2.0,7,57367.222182
3.0,4,57367.257782
1.0,5,57367.320816
1.0,50,57368.236553
1.0,5,57368.362192
0.0,50,57369.323692
1.0,10,57369.414351
1.0,50,57370.619744
3.0,8,57370.802272
2.0,6,57370.890708
2.0,6,57370.920447
0.0,50,57372.183141
3.0,16,57372.560676
2.0,22,57372.77308
5.0,23,57373.278008
3.0,50,57413.037048
2.0,2,57413.115611
1.0,1,57413.145526
4.0,12,57413.272147
4.0,20,57413.519467
1.0,50,57414.577466
2.0,27,57415.009048
1.0,50,57415.304151
1.0,1,57415.373484
1.0,50,57416.402412
3.0,17,57416.783539
4.0,9,57417.037829
0.0,50,57418.511273
0.0,50,57419.683684
1.0,2,57419.699025
2.0,3,57419.821161
1.0,50,57420.402188
1.0,15,57420.545658
1.0,1,57420.633933
3.0,27,57421.343809
3.0,18,57421.497876
0.0,50,57422.291716
0.0,50,57422.652873
3.0,3,57422.720567
3.0,25,57422.897331
4.0,20,57423.421272
3.0,15,57423.510046
3.0,4,57423.641571
1.0,50,57424.223836
2.0,3,57424.258838
3.0,3,57424.33537
3.0,19,57425.008076
1.0,8,57425.162159
2.0,7,57425.254721
1.0,50,57426.055909
2.0,2,57426.078508
3.0,50,57426.598557
4.0,5,57426.792676
2.0,2,57426.877793
3.0,17,57427.320725
0.0,50,57428.159494
0.0,50,57428.393975
4.0,27,57428.744578
4.0,22,57429.258759
1.0,7,57429.44236
0.0,50,57430.349452
0.0,50,57432.000742
1.0,10,57432.116286
3.0,23,57432.469369
2.0,13,57432.774568
0.0,50,57433.936489
1.0,5,57434.028397
0.0,50,57436.191385
2.0,3,57436.28261
1.0,1,57436.297154
2.0,3,57436.310075
1.0,1,57436.324606
3.0,19,57436.434542
1.0,50,57436.795564
2.0,20,57437.163797
3.0,14,57437.24702
0.0,50,57438.184767
3.0,23,57438.749816
2.0,5,57438.893658
3.0,16,57439.327927
1.0,50,57440.147543
1.0,3,57440.20802
3.0,15,57440.356595
3.0,9,57440.565271
0.0,50,57441.942606
3.0,34,57442.436886
0.0,50,57443.584268
1.0,50,57444.259696
2.0,14,57444.324131
1.0,50,57445.890375
1.0,50,57447.054897
0.0,50,57448.120043
2.0,41,57449.21066
1.0,50,57449.810062
1.0,1,57449.84114
0.0,50,57487.837783
3.0,3,57487.886486
0.0,50,57489.224183
0.0,50,57489.648687
0.0,50,57490.640746
3.0,12,57490.919458
3.0,3,57490.983546
1.0,11,57491.119019
3.0,21,57491.570013
3.0,30,57491.815638
2.0,27,57492.377935
1.0,50,57493.486351
5.0,34,57493.752427
0.0,50,57496.23967
2.0,2,57496.339255
1.0,50,57497.49832
2.0,11,57497.571308
1.0,50,57498.530059
4.0,17,57498.736106
1.0,13,57498.855806
4.0,4,57498.96122
3.0,6,57499.132434
0.0,50,57500.238648
2.0,5,57500.320656
3.0,9,57500.549856
2.0,8,57500.827224
3.0,14,57501.132789
4.0,30,57501.541848
0.0,50,57502.879977
1.0,5,57503.078548
2.0,2,57503.193509
1.0,50,57504.551073
2.0,50,57505.056919
0.0,50,57505.829163
1.0,50,57507.085291
1.0,4,57507.140167
0.0,50,57509.538027
3.0,9,57510.01706
0.0,50,57510.709373
1.0,8,57510.812357
0.0,50,57511.651551
2.0,50,57512.59565
3.0,4,57512.728071
1.0,1,57512.777953
2.0,12,57512.924396
2.0,15,57513.402207
0.0,50,57514.901079
2.0,6,57515.193683
4.0,9,57515.268956
0.0,50,57516.346181
2.0,6,57516.579131
2.0,8,57516.764131
1.0,15,57516.894924
2.0,13,57517.147959
2.0,14,57517.305421
2.0,32,57517.480519
1.0,5,57517.616729
0.0,50,57518.001078
2.0,5,57518.221647
4.0,39,57518.812279
0.0,50,57519.903549
2.0,3,57519.986804
0.0,50,57520.985817
1.0,50,57522.490139
2.0,13,57522.693497
2.0,3,57522.79617
2.0,4,57522.872893
1.0,50,57524.664088
5.0,11,57524.991142
3.0,42,57526.002414
4.0,23,57526.662609
3.0,8,57526.838765
2.0,50,57527.921253
0.0,50,57529.126967
2.0,18,57529.383005
2.0,50,57530.479535
3.0,3,57530.560161
1.0,50,57531.682317
0.0,50,57574.3152
0.0,50,57575.174677
1.0,1,57575.19672
5.0,11,57575.299015
1.0,24,57575.781388
3.0,13,57576.033002
0.0,50,57577.020207
0.0,50,57577.7015
3.0,7,57577.959816
3.0,17,57578.109893
1.0,50,57579.164257
0.0,50,57580.146833
1.0,50,57580.923049
2.0,13,57581.30412
4.0,37,57581.597339
0.0,50,57582.79221
0.0,50,57583.202246
3.0,50,57584.187504
2.0,14,57584.402297
2.0,48,57585.266665
3.0,15,57585.553462
1.0,50,57586.163637
1.0,50,57587.436378
0.0,50,57588.275631
2.0,11,57588.411132
0.0,50,57589.460227
0.0,50,57589.812562
0.0,50,57591.04155
4.0,17,57591.281934
2.0,50,57591.963796
3.0,3,57592.129476
4.0,11,57592.292943
0.0,50,57592.973476
0.0,50,57593.556158
2.0,7,57593.813072
2.0,3,57593.869256
1.0,3,57593.918246
0.0,50,57594.922796
2.0,3,57594.950322
2.0,10,57595.145597
3.0,3,57595.32539
1.0,2,57595.355057
4.0,30,57595.700772
1.0,50,57596.765585
3.0,4,57596.854805
2.0,13,57597.022713
2.0,35,57597.543863
1.0,6,57597.689296
3.0,13,57597.790321
4.0,13,57597.953448
2.0,18,57598.172829
3.0,13,57598.740017
0.0,50,57599.334251
3.0,19,57599.827919
1.0,4,57599.863448
1.0,50,57600.875986
1.0,1,57600.88248
2.0,16,57601.234169
2.0,6,57601.362612
4.0,23,57601.704627
4.0,17,57602.19392
1.0,5,57602.235398
4.0,17,57602.61401
3.0,50,57603.590589
2.0,49,57604.655744
0.0,50,57605.418573
1.0,50,57605.758487
3.0,13,57605.906022
3.0,6,57605.993493
0.0,50,57606.631892
3.0,18,57606.788463
0.0,50,57607.123214
0.0,50,57609.083966
2.0,3,57609.096946
0.0,50,57649.968483
5.0,18,57650.447449
3.0,12,57650.828318
1.0,3,57650.861723
2.0,50,57653.392862
4.0,28,57654.762179
3.0,16,57654.955972
0.0,50,57655.614561
1.0,12,57655.740914
0.0,50,57657.656372
0.0,50,57659.391512
0.0,50,57659.729948
4.0,29,57659.961492
2.0,15,57660.053576
0.0,50,57661.929608
2.0,7,57662.085216
2.0,50,57662.824152
0.0,50,57663.399483
4.0,32,57663.947534
1.0,50,57664.775941
3.0,39,57665.069332
3.0,11,57665.360947
3.0,23,57665.796863
0.0,50,57667.09145
2.0,12,57667.410409
1.0,50,57669.778912
2.0,2,57669.94133
2.0,50,57670.604469
0.0,50,57672.361125
2.0,18,57672.598369
0.0,50,57673.398126
2.0,24,57673.60761
1.0,1,57673.626771
1.0,50,57674.994738
0.0,50,57677.627965
1.0,4,57677.725521
2.0,5,57677.810471
0.0,50,57678.448849
1.0,11,57678.56494
3.0,50,57678.981117
2.0,15,57679.373171
0.0,50,57680.717715
1.0,50,57683.166589
4.0,11,57683.273535
3.0,16,57683.40166
3.0,10,57683.465656
1.0,20,57683.574885
3.0,9,57683.729988
1.0,50,57684.042425
2.0,15,57684.715614
1.0,50,57685.237222
0.0,50,57685.849015
0.0,50,57686.771585
3.0,20,57687.333246
0.0,50,57689.437441
1.0,50,57690.159958
2.0,12,57690.378664
1.0,50,57691.444779
1.0,50,57691.866374
1.0,50,57692.306827
2.0,50,57693.016474
0.0,50,57693.922105
3.0,12,57694.037306
2.0,7,57694.159907
0.0,50,57735.086483
2.0,50,57735.758904
4.0,6,57735.862169
1.0,1,57735.890019
2.0,11,57735.943389
3.0,4,57736.600392
2.0,50,57737.07411
3.0,50,57737.673873
2.0,2,57737.752323
4.0,7,57737.998969
1.0,1,57738.053823
1.0,50,57739.076979
3.0,21,57739.398552
3.0,12,57739.564211
0.0,50,57741.62062
1.0,50,57742.397592
2.0,2,57742.484998
3.0,40,57742.682252
0.0,50,57743.570974
3.0,30,57744.331829
1.0,50,57744.714457
3.0,50,57745.704141
1.0,50,57748.859231
2.0,12,57749.248154
1.0,50,57749.962518
5.0,13,57750.156045
2.0,38,57750.476379
2.0,15,57751.050152
5.0,9,57751.193334
1.0,7,57751.281912
1.0,50,57752.160241
3.0,16,57752.558319
4.0,5,57752.739502
1.0,50,57754.396318
0.0,50,57754.85354
1.0,50,57755.185297
2.0,6,57755.29289
1.0,50,57756.097707
2.0,6,57756.359192
3.0,50,57757.06637
1.0,1,57757.078386
5.0,37,57757.544029
3.0,43,57758.027277
4.0,12,57758.703118
2.0,7,57758.810582
3.0,22,57759.230827
1.0,50,57760.439264
1.0,50,57761.994047
1.0,50,57762.901632
4.0,49,57763.55992
2.0,12,57763.753085
2.0,5,57763.790372
2.0,50,57766.074537
2.0,14,57766.225299
0.0,50,57767.138381
1.0,50,57769.097015
3.0,30,57769.382443
0.0,50,57769.670117
1.0,50,57771.142795
3.0,9,57771.375962
4.0,16,57771.574599
2.0,42,57772.893361
0.0,50,57774.115939
0.0,50,57774.784714
3.0,5,57774.912106
2.0,50,57775.563527
0.0,50,57812.617876
0.0,50,57813.779772
1.0,50,57815.525722
3.0,25,57815.873742
3.0,18,57816.024221
1.0,4,57816.134699
2.0,2,57816.201106
3.0,8,57816.319782
1.0,8,57816.526647
3.0,19,57816.814318
1.0,1,57816.82399
0.0,50,57817.513645
1.0,1,57817.523292
2.0,8,57817.790976
1.0,50,57819.365782
0.0,50,57820.869812
0.0,50,57822.248841
0.0,50,57823.342208
1.0,50,57824.433449
2.0,2,57824.48386
0.0,50,57824.894568
0.0,50,57826.165949
3.0,9,57826.471842
2.0,25,57827.396337
1.0,1,57827.429811
2.0,50,57828.145212
1.0,50,57828.482369
1.0,50,57829.527205
2.0,50,57830.413257
1.0,21,57830.663975
0.0,50,57833.168553
1.0,1,57833.177006
1.0,50,57833.864769
0.0,50,57834.509437
2.0,2,57834.550442
1.0,50,57837.157156
3.0,13,57837.435458
2.0,2,57837.535262
3.0,5,57837.616428
0.0,50,57838.411032
4.0,13,57838.839463
1.0,50,57839.973149
3.0,12,57840.11109
2.0,2,57840.13823
2.0,50,57841.247039
0.0,50,57842.741862
0.0,50,57843.95553
3.0,6,57844.199334
3.0,4,57844.429111
0.0,50,57845.703089
0.0,50,57847.404514
2.0,34,57847.740761
4.0,7,57847.883473
0.0,50,57848.564228
0.0,50,57848.993399
3.0,5,57849.090955
4.0,9,57849.306507
1.0,50,57851.813175
1.0,1,57851.828827
2.0,24,57852.215471
3.0,3,57852.325308
2.0,13,57852.84567
1.0,50,57855.013325
3.0,27,57855.672428
2.0,3,57855.759248
0.0,50,57856.123493
2.0,2,57856.181978
0.0,50,57857.638855
2.0,5,57857.903327
4.0,6,57858.145074
1.0,50,57859.453262
0.0,50,57860.15311
1.0,50,57899.699478
1.0,4,57899.77164
0.0,50,57901.000837
1.0,50,57902.938175
2.0,22,57903.108934
4.0,11,57903.263546
0.0,50,57904.914158
1.0,50,57905.65362
0.0,50,57906.584251
4.0,18,57906.823562
2.0,2,57906.909086
2.0,14,57907.041674
4.0,36,57907.451708
1.0,1,57907.48487
1.0,4,57907.503927
3.0,33,57908.070369
3.0,17,57908.245418
